Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CSA_CODE,CSA_NAME,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
10/2/11,37-063-0015,3,4.8875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/3/11,37-063-0015,3,5.329166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/4/11,37-063-0015,3,6.033333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/5/11,37-063-0015,3,8.304166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/6/11,37-063-0015,3,9.7875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/7/11,37-063-0015,3,7.325,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/8/11,37-063-0015,3,7.35,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/9/11,37-063-0015,3,5.775,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/10/11,37-063-0015,3,9.020833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/11/11,37-063-0015,3,10.58636364,ug/m3 LC,.,22,92,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/12/11,37-063-0015,3,7.208333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/13/11,37-063-0015,3,6.2,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/14/11,37-063-0015,3,7.366666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/15/11,37-063-0015,3,7.15,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/16/11,37-063-0015,3,5.820833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/17/11,37-063-0015,3,11.775,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/18/11,37-063-0015,3,11.45238095,ug/m3 LC,.,21,88,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/19/11,37-063-0015,3,1.5625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/20/11,37-063-0015,3,4.6875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/21/11,37-063-0015,3,6.641666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/22/11,37-063-0015,3,7.166666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/23/11,37-063-0015,3,9.904166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/24/11,37-063-0015,3,12.24583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/25/11,37-063-0015,3,10.27083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/26/11,37-063-0015,3,12.9625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/27/11,37-063-0015,3,12.44166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/28/11,37-063-0015,3,1.645833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/29/11,37-063-0015,3,2.108333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/30/11,37-063-0015,3,9.079166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
10/31/11,37-063-0015,3,6.483333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/1/11,37-063-0015,3,7.7625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/2/11,37-063-0015,3,9.508333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/3/11,37-063-0015,3,11.55416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/4/11,37-063-0015,3,8.425,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/5/11,37-063-0015,3,5.1625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/6/11,37-063-0015,3,5.983333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/7/11,37-063-0015,3,6.841666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/8/11,37-063-0015,3,9.458333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/9/11,37-063-0015,3,8.616666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/10/11,37-063-0015,3,7.115,ug/m3 LC,.,20,83,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/11/11,37-063-0015,3,6.475,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/12/11,37-063-0015,3,8.9125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/13/11,37-063-0015,3,9.204166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/14/11,37-063-0015,3,9.370833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/15/11,37-063-0015,3,8.975,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/16/11,37-063-0015,3,10.07916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/17/11,37-063-0015,3,3.408333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/18/11,37-063-0015,3,5.879166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/19/11,37-063-0015,3,11.85,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/20/11,37-063-0015,3,13.17083333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/21/11,37-063-0015,3,8.421052632,ug/m3 LC,.,19,79,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/22/11,37-063-0015,3,14.00416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/23/11,37-063-0015,3,2.25,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/24/11,37-063-0015,3,6.575,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/25/11,37-063-0015,3,8.775,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/26/11,37-063-0015,3,9.8375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/27/11,37-063-0015,3,6.395833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/28/11,37-063-0015,3,3.883333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/29/11,37-063-0015,3,2.175,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
11/30/11,37-063-0015,3,4.208333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/1/11,37-063-0015,3,6.15,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/2/11,37-063-0015,3,10.625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/3/11,37-063-0015,3,9.533333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/4/11,37-063-0015,3,10.95416667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/5/11,37-063-0015,3,9.2,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/6/11,37-063-0015,3,4.25,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/7/11,37-063-0015,3,1.9375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/8/11,37-063-0015,3,5.558333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/9/11,37-063-0015,3,10.625,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/10/11,37-063-0015,3,9.554166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/11/11,37-063-0015,3,7.245833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/12/11,37-063-0015,3,8.633333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/13/11,37-063-0015,3,11.54583333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/14/11,37-063-0015,3,10.37368421,ug/m3 LC,.,19,79,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/15/11,37-063-0015,3,10.6125,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/16/11,37-063-0015,3,7.466666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/17/11,37-063-0015,3,7.541666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/18/11,37-063-0015,3,10.8375,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/19/11,37-063-0015,3,12.025,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/20/11,37-063-0015,3,15.22916667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/21/11,37-063-0015,3,8.275,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/22/11,37-063-0015,3,7.366666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/23/11,37-063-0015,3,3.15,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/24/11,37-063-0015,3,7.929166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/25/11,37-063-0015,3,10.7875,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/26/11,37-063-0015,3,7.329166667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/27/11,37-063-0015,3,4.120833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/28/11,37-063-0015,3,4.283333333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/29/11,37-063-0015,3,8.4,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/30/11,37-063-0015,3,10.15833333,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
12/31/11,37-063-0015,3,8.616666667,ug/m3 LC,.,24,100,88502,Acceptable PM2.5 AQI & Speciation Mass,450,"Raleigh-Durham-Cary, NC",20500,"Durham, NC",37,North Carolina,63,Durham,36.032944,-78.905417
