model_yr,mfr_name,division,carline,mfr_code,model_type_index,engine_displacement,no_cylinders,transmission_speed,city_mpg,hwy_mpg,comb_mpg,guzzler,air_aspir_method,air_aspir_method_desc,transmission,transmission_desc,no_gears,trans_lockup,trans_creeper_gear,drive_sys,drive_desc,fuel_usage,fuel_usage_desc,class,car_truck,release_date,fuel_cell
2012,Ford Motor Company,Ford Division,EDGE FWD,FMX,120,3.7,6,Auto(S6),19,26,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/8/11,
2012,Ford Motor Company,Ford Division,ESCAPE FWD,FMX,100,2.5,4,Auto(A6),21,28,23,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,
2012,Ford Motor Company,Ford Division,ESCAPE FWD,FMX,101,2.5,4,Manual(M5),23,28,25,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,
2012,Ford Motor Company,Ford Division,ESCAPE FWD FFV,FMX,99,3,6,Auto(A6),19,25,21,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,
2012,Ford Motor Company,Ford Division,ESCAPE HYBRID FWD,FMX,88,2.5,4,Auto(AV),34,31,32,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,N
2012,Ford Motor Company,Ford Division,EXPEDITION 2WD FFV,FMX,186,5.4,8,Auto(A6),14,20,16,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/22/11,
2012,Ford Motor Company,Ford Division,EXPLORER FWD,FMX,65,2,4,Auto(A6),20,28,23,N,TC,Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/18/11,
2012,Ford Motor Company,Ford Division,EXPLORER FWD,FMX,160,3.5,6,Auto(S6),18,25,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/18/11,
2012,Ford Motor Company,Ford Division,FLEX FWD,FMX,86,3.5,6,Auto(A6),17,24,19,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,
2012,General Motors,GMC,ACADIA FWD,GMX,593,3.6,6,Auto(A6),17,24,19,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/2/11,
2012,General Motors,GMC,C1500 YUKON 2WD,GMX,560,5.3,8,Auto(A6),15,21,17,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/1/11,
2012,General Motors,GMC,C1500 YUKON 2WD,GMX,561,6.2,8,Auto(A6),14,18,16,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/1/11,
2012,General Motors,GMC,C1500 YUKON 2WD HYBRID,GMX,564,6,8,Auto(AV),20,23,21,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,N,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/1/11,N
2012,General Motors,GMC,C1500 YUKON XL 2WD,GMX,568,5.3,8,Auto(A6),15,21,17,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/1/11,
2012,General Motors,GMC,C1500 YUKON XL 2WD,GMX,569,6.2,8,Auto(A6),14,18,16,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/1/11,
2012,General Motors,GMC,C2500 YUKON XL 2WD,GMX,570,6,8,Auto(A6),10,16,12,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/21/11,
2012,General Motors,GMC,TERRAIN FWD,GMX,59,2.4,4,Auto(A6),22,32,26,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/6/11,
2012,General Motors,GMC,TERRAIN FWD,GMX,121,2.4,4,Auto(A6),22,32,26,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/27/11,
2012,General Motors,GMC,TERRAIN FWD,GMX,57,3,6,Auto(A6),17,24,20,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/3/11,
2012,General Motors,GMC,TERRAIN FWD,GMX,60,3,6,Auto(A6),17,24,20,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/6/11,
2012,Honda,Honda,CROSSTOUR 2WD,HNX,28,3.5,6,Auto(A5),18,27,21,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/3/11,N
2012,Honda,Honda,CR-V 2WD,HNX,36,2.4,4,Auto(A5),23,31,26,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/28/11,N
2012,Honda,Honda,PILOT 2WD,HNX,41,3.5,6,Auto(A5),18,25,21,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/31/11,
2012,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 2WD,HYX,23,2.4,4,Auto(A6),20,28,23,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/15/11,
2012,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 2WD,HYX,24,2.4,4,Manual(M6),19,26,21,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/15/11,
2012,Hyundai,HYUNDAI MOTOR COMPANY,SANTA FE 2WD,HYX,26,3.5,6,Auto(A6),20,26,23,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/15/11,
2012,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,HYX,13,2,4,Auto(A6),23,31,26,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/1/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,HYX,14,2,4,Manual(M5),20,27,23,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/1/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,HYX,10,2.4,4,Auto(A6),22,32,25,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/1/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,TUCSON 2WD,HYX,12,2.4,4,Manual(M6),21,29,24,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/1/11,N
2012,Hyundai,HYUNDAI MOTOR COMPANY,VERACRUZ 2WD,HYX,31,3.8,6,Auto(A6),17,22,19,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/1/11,
2012,Nissan,INFINITI,FX35 RWD,NSX,93,3.5,6,Auto(S7),16,23,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,10/3/11,
2012,Nissan,INFINITI,QX56 2WD,NSX,381,5.6,8,Auto(S7),14,20,16,N,NA,Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/16/11,
2012,Chrysler Group LLC,Jeep,Compass 2WD,CRX,510,2,4,Auto(AV),23,27,24,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,N
2012,Chrysler Group LLC,Jeep,Compass 2WD,CRX,505,2,4,Manual(M5),23,29,25,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,
2012,Chrysler Group LLC,Jeep,Compass 2WD,CRX,507,2.4,4,Auto(AV),21,27,24,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,N
2012,Chrysler Group LLC,Jeep,Compass 2WD,CRX,515,2.4,4,Manual(M5),23,28,25,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,
2012,Chrysler Group LLC,Jeep,Grand Cherokee 2WD,CRX,31,3.6,6,Auto(A5),17,23,19,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/1/11,
2012,Chrysler Group LLC,Jeep,Grand Cherokee 2WD,CRX,33,5.7,8,Auto(A6),14,20,16,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",GM,Gasoline (Mid Grade Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/18/11,
2012,Chrysler Group LLC,Jeep,Liberty 2WD,CRX,40,3.7,6,Auto(A4),16,22,18,N,NA,Naturally Aspirated,A,Automatic,4,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,7/1/11,
2012,Chrysler Group LLC,Jeep,Patriot 2WD,CRX,511,2,4,Auto(AV),23,27,24,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,N
2012,Chrysler Group LLC,Jeep,Patriot 2WD,CRX,506,2,4,Manual(M5),23,29,25,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,
2012,Chrysler Group LLC,Jeep,Patriot 2WD,CRX,508,2.4,4,Auto(AV),21,27,24,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,N
2012,Chrysler Group LLC,Jeep,Patriot 2WD,CRX,516,2.4,4,Manual(M5),23,28,25,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,
2012,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,KMX,11,2.4,4,Auto(A6),21,29,24,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/25/11,N
2012,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,KMX,16,2.4,4,Auto(A6),22,32,25,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/25/11,
2012,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,KMX,12,2.4,4,Manual(M6),20,27,22,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/25/11,N
2012,Kia,KIA MOTORS CORPORATION,SORENTO 2WD,KMX,14,3.5,6,Auto(A6),20,26,22,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/25/11,
2012,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,KMX,6,2,4,Auto(A6),22,29,24,N,TC,Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/1/11,
2012,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,KMX,3,2.4,4,Auto(A6),22,32,25,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/1/11,
2012,Kia,KIA MOTORS CORPORATION,SPORTAGE 2WD,KMX,4,2.4,4,Manual(M6),21,29,24,N,NA,Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,4/1/11,
2012,Toyota,LEXUS,RX 350,TYX,35,3.5,6,Auto(S6),18,25,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,
2012,Toyota,LEXUS,RX 450h,TYX,19,3.5,6,Auto(AV-S6),32,28,30,N,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),"Special Purpose Vehicle, SUV 2WD",1,9/1/11,N
2012,Ford Motor Company,Lincoln Truck,MKT FWD,FMX,87,3.5,6,Auto(S6),17,24,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/13/11,
2012,Ford Motor Company,Lincoln Truck,MKX FWD,FMX,178,3.7,6,Auto(S6),19,26,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/8/11,
2012,Ford Motor Company,Lincoln Truck,NAVIGATOR 2WD FFV,FMX,184,5.4,8,Auto(A6),14,20,16,N,NA,Naturally Aspirated,A,Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/22/11,
2012,MAZDA,MAZDA,CX-7 2WD,TKX,22,2.3,4,Auto(S6),18,24,20,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,10/28/11,
2012,MAZDA,MAZDA,CX-7 2WD,TKX,24,2.5,4,Auto(S5),20,27,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,11/8/11,
2012,MAZDA,MAZDA,CX-9 2WD,TKX,14,3.7,6,Auto(S6),17,24,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/12/11,
2012,Mercedes-Benz,Mercedes-Benz,GLK 350,MBX,802,3.5,6,Auto(A7),16,22,18,N,NA,Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",GPR,Gasoline (Premium Unleaded Required),"Special Purpose Vehicle, SUV 2WD",1,7/1/11,
2012,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,MTX,211,2.4,4,Auto(AV-S6),23,28,25,N,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/29/11,
2012,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 2WD,MTX,213,3,6,Auto(S6),19,26,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/29/11,
2012,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,MTX,222,2,4,Auto(AV-S6),25,31,27,N,NA,Naturally Aspirated,SCV,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,11/1/11,
2012,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 2WD,MTX,221,2,4,Manual(M5),24,31,26,N,NA,Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,11/1/11,
2012,Nissan,NISSAN,ARMADA 2WD,NSX,282,5.6,8,Auto(A5),13,19,15,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/25/11,
2012,Nissan,NISSAN,ARMADA 2WD,NSX,291,5.6,8,Auto(A5),12,19,15,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/25/11,
2012,Nissan,NISSAN,MURANO FWD,NSX,91,3.5,6,Auto(AV),18,24,20,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/27/11,
2012,Nissan,NISSAN,PATHFINDER 2WD,NSX,187,4,6,Auto(A5),15,22,17,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/7/11,
2012,Nissan,NISSAN,ROGUE FWD,NSX,81,2.5,4,Auto(AV),23,28,25,N,NA,Naturally Aspirated,CVT,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/16/11,N
2012,Nissan,NISSAN,XTERRA 2WD,NSX,483,4,6,Auto(A5),16,22,18,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,9/7/11,
2012,General Motors,Saab,9-4X FWD,GMX,77,3,6,Auto(S6),18,25,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/31/11,
2012,Suzuki,Suzuki,GRAND VITARA,SKX,93,2.4,4,Auto(A4),19,25,21,N,NA,Naturally Aspirated,A,Automatic,4,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/10/11,
2012,Suzuki,Suzuki,GRAND VITARA,SKX,91,2.4,4,Manual(M5),19,26,22,N,NA,Naturally Aspirated,M,Manual,5,N,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/10/11,
2012,Toyota,TOYOTA,4RUNNER 2WD,TYX,43,4,6,Auto(S5),17,23,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,10/22/11,
2012,Toyota,TOYOTA,FJ CRUISER 2WD,TYX,46,4,6,Auto(A5),17,20,19,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/23/11,
2012,Toyota,TOYOTA,HIGHLANDER 2WD,TYX,15,2.7,4,Auto(S6),20,25,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/4/11,
2012,Toyota,TOYOTA,HIGHLANDER 2WD,TYX,16,3.5,6,Auto(S5),18,24,20,N,NA,Naturally Aspirated,SA,Semi-Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/4/11,
2012,Toyota,TOYOTA,RAV4 2WD,TYX,76,2.5,4,Auto(A4),22,28,24,N,NA,Naturally Aspirated,A,Automatic,4,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,12/20/11,
2012,Toyota,TOYOTA,RAV4 2WD,TYX,78,3.5,6,Auto(A5),19,27,22,N,NA,Naturally Aspirated,A,Automatic,5,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,12/20/11,
2012,Toyota,TOYOTA,SEQUOIA 2WD,TYX,55,4.6,8,Auto(S6),14,20,16,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/29/11,
2012,Toyota,TOYOTA,SEQUOIA 2WD,TYX,59,5.7,8,Auto(S6),13,18,15,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,8/29/11,
2012,Toyota,TOYOTA,VENZA,TYX,80,2.7,4,Auto(S6),21,27,23,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,12/8/11,
2012,Toyota,TOYOTA,VENZA,TYX,82,3.5,6,Auto(S6),19,26,22,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,12/8/11,
2012,Audi,Volkswagen,TIGUAN,ADX,83,2,4,Auto(S6),22,27,24,N,TC,Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/28/11,N
2012,Audi,Volkswagen,TIGUAN,ADX,84,2,4,Manual(M6),18,26,21,N,TC,Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,6/28/11,N
2012,Volvo,"Volvo Cars of North America, LLC",XC60 FWD,VVX,13,3.2,6,Auto(S6),19,25,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/27/11,N
2012,Volvo,"Volvo Cars of North America, LLC",XC70 FWD,VVX,18,3.2,6,Auto(S6),19,25,21,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/27/11,N
2012,Volvo,"Volvo Cars of North America, LLC",XC90 FWD,VVX,40,3.2,6,Auto(S6),16,23,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),"Special Purpose Vehicle, SUV 2WD",1,5/27/11,N
2012,Honda,Acura,MDX 4WD,HNX,43,3.7,6,Auto(S6),16,21,18,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 4WD",1,9/8/11,
2012,Honda,Acura,RDX 4WD,HNX,35,2.3,4,Auto(S5),17,22,19,N,TC,Turbocharged,SA,Semi-Automatic,5,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 4WD",1,7/15/11,N
2012,Honda,Acura,ZDX 4WD,HNX,33,3.7,6,Auto(S6),16,23,19,N,NA,Naturally Aspirated,SA,Semi-Automatic,6,Y,N,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),"Special Purpose Vehicle, SUV 4WD",1,8/24/11,N
